warehouse name,date,storage,next_day_storage,lstm,mambar,count
SC60,8/29/2023,51274,51274,51274,51274,29
SC60,8/30/2023,53727,53727,53727,53727,30
SC60,8/31/2023,51569,51569,51569,51569,31
SC60,9/1/2023,54685,54685,54685,54685,32
SC60,9/2/2023,52640,52640,52640,52640,33
SC60,9/3/2023,52285,52285,52285,52285,34
SC60,9/4/2023,51715,51715,51715,51715,35
SC60,9/5/2023,54049,54049,54049,54049,36
SC60,9/6/2023,53009,53009,53009,53009,37
SC60,9/7/2023,53175,53175,53175,53175,38
SC60,9/8/2023,53544,53544,53544,53544,39
SC60,9/9/2023,54147,54147,54147,54147,40
SC60,9/10/2023,50173,50173,50173,50173,41
SC60,9/11/2023,50304,50304,50304,50304,42
SC60,9/12/2023,49958,49958,49958,49958,43
SC60,9/13/2023,50290,50290,50290,50290,44
SC60,9/14/2023,51953,51953,51953,51953,45
SC60,9/15/2023,50490,50490,50490,50490,46
SC60,9/16/2023,50071,50071,50071,50071,47
SC60,9/17/2023,50442,50442,50442,50442,48
SC60,9/18/2023,52214,52214,52214,52214,49
SC60,9/19/2023,50803,50803,50803,50803,50
SC60,9/20/2023,53704,53704,53704,53704,51
SC60,9/21/2023,53904,53904,53904,53904,52
SC60,9/22/2023,54668,54668,54668,54668,53
SC60,9/23/2023,55435,55435,55435,55435,54
SC60,9/24/2023,54816,54816,54816,54816,55
SC60,9/25/2023,57110,57110,57110,57110,56
SC60,9/26/2023,56695,56695,56695,56695,57
SC60,9/27/2023,58984,58984,58984,58984,58
SC60,9/28/2023,53672,53672,53672,53672,59
SC60,9/29/2023,48845,48845,48845,48845,60
SC60,9/30/2023,51349,51349,51349,51349,61
SC60,10/1/2023,46571,46571,46571,46571,62
SC60,10/2/2023,43348,43348,43348,43348,63
SC60,10/3/2023,40891,40891,40891,40891,64
SC60,10/4/2023,41971,41971,41971,41971,65
SC60,10/5/2023,46535,46535,46535,46535,66
SC60,10/6/2023,49119,49119,49119,49119,67
SC60,10/7/2023,51953,51953,51953,51953,68
SC60,10/8/2023,53583,53583,53583,53583,69
SC60,10/9/2023,51896,51896,51896,51896,70
SC60,10/10/2023,54297,54297,54297,54297,71
SC60,10/11/2023,54741,54741,54741,54741,72
SC60,10/12/2023,55039,55039,55039,55039,73
SC60,10/13/2023,55280,55280,55280,55280,74
SC60,10/14/2023,55794,55794,55794,55794,75
SC60,10/15/2023,51292,51292,51292,51292,76
SC60,10/16/2023,52707,52707,52707,52707,77
SC60,10/17/2023,54345,54345,54345,54345,78
SC60,10/18/2023,54877,54877,54877,54877,79
SC60,10/19/2023,52018,52018,52018,52018,80
SC60,10/20/2023,52879,52879,52879,52879,81
SC60,10/21/2023,52867,52867,52867,52867,82
SC60,10/22/2023,52576,52576,52576,52576,83
SC60,10/23/2023,55005,55005,55005,55005,84
SC60,10/24/2023,64005,64005,64005,64005,85
SC60,10/25/2023,65894,65894,65894,65894,86
SC60,10/26/2023,65806,65806,65806,65806,87
SC60,10/27/2023,63435,63435,63435,63435,88
SC60,10/28/2023,61592,61592,61592,61592,89
SC60,10/29/2023,61418,61418,61418,61418,90
SC60,10/30/2023,63613,63613,63613,63613,91
SC60,10/31/2023,63996,63996,63996,63996,92
SC60,11/1/2023,89699,89699,89699,89699,93
SC60,11/2/2023,88949,88949,88949,88949,94
SC60,11/3/2023,73716,73716,73716,73716,95
SC60,11/4/2023,69778,69778,69778,69778,96
SC60,11/5/2023,64786,64786,64786,64786,97
SC60,11/6/2023,64651,64651,64651,64651,98
SC60,11/7/2023,65838,65838,65838,65838,99
SC60,11/8/2023,64305,64305,64305,64305,100
SC60,11/9/2023,67318,67318,67318,67318,101
SC60,11/10/2023,70312,70312,70312,70312,102
SC60,11/11/2023,100006,100006,100006,100006,103
SC60,11/12/2023,107386,107386,107386,107386,104
SC60,11/13/2023,97501,97501,97501,97501,105
SC60,11/14/2023,77011,77011,77011,77011,106
SC60,11/15/2023,79539,79539,79539,79539,107
SC60,11/16/2023,73102,73102,73102,73102,108
SC60,11/17/2023,70503,70503,70503,70503,109
SC60,11/18/2023,67163,67163,67163,67163,110
SC60,11/19/2023,69428,69428,69428,69428,111
SC60,11/20/2023,65002,65002,65002,65002,112
SC60,11/21/2023,68378,68378,68378,68378,113
SC60,11/22/2023,67157,67157,67157,67157,114
SC60,11/23/2023,64426,64426,64426,64426,115
SC60,11/24/2023,64912,64912,64912,64912,116
SC60,11/25/2023,62011,62011,62011,62011,117
SC60,11/26/2023,59165,59165,59165,59165,118
SC60,11/27/2023,60275,60275,60275,60275,119
SC60,11/28/2023,60744,60744,60744,60744,120
SC60,11/29/2023,61313,61313,61313,61313,121
SC60,11/30/2023,61486,61486,61486,61486,122
SC61,8/1/2023,662,,,,1
SC61,8/2/2023,696,696,696,696,2
SC61,8/3/2023,707,707,707,707,3
SC61,8/4/2023,680,680,680,680,4
SC61,8/5/2023,698,698,698,698,5
SC61,8/6/2023,689,689,689,689,6
SC61,8/7/2023,874,874,874,874,7
SC61,8/8/2023,766,766,766,766,8
SC61,8/9/2023,1014,1014,1014,1014,9
SC61,8/10/2023,817,817,817,817,10
SC61,8/11/2023,835,835,835,835,11
SC61,8/12/2023,775,775,775,775,12
SC61,8/13/2023,662,662,662,662,13
SC61,8/14/2023,724,724,724,724,14
SC61,8/15/2023,740,740,740,740,15
SC61,8/16/2023,891,891,891,891,16
SC61,8/17/2023,979,979,979,979,17
SC61,8/18/2023,896,896,896,896,18
SC61,8/19/2023,858,858,858,858,19
SC61,8/20/2023,843,843,843,843,20
SC61,8/21/2023,860,860,860,860,21
SC61,8/22/2023,903,903,903,903,22
SC61,8/23/2023,822,822,822,822,23
SC61,8/24/2023,783,783,783,783,24
SC61,8/25/2023,849,849,849,849,25
SC61,8/26/2023,839,839,839,839,26
SC61,8/27/2023,893,893,893,893,27
SC61,8/28/2023,821,821,821,821,28
SC61,8/29/2023,794,794,794,794,29
SC61,8/30/2023,791,791,791,791,30
SC61,8/31/2023,825,825,825,825,31
SC61,9/1/2023,809,809,809,809,32
SC61,9/2/2023,934,934,934,934,33
SC61,9/3/2023,895,895,895,895,34
SC61,9/4/2023,882,882,882,882,35
SC61,9/5/2023,1033,1033,1033,1033,36
SC61,9/6/2023,1054,1054,1054,1054,37
SC61,9/7/2023,1097,1097,1097,1097,38
SC61,9/8/2023,966,966,966,966,39
SC61,9/9/2023,965,965,965,965,40
SC61,9/10/2023,964,964,964,964,41
SC61,9/11/2023,840,840,840,840,42
SC61,9/12/2023,788,788,788,788,43
SC61,9/13/2023,758,758,758,758,44
SC61,9/14/2023,802,802,802,802,45
SC61,9/15/2023,715,715,715,715,46
SC61,9/16/2023,692,692,692,692,47
SC61,9/17/2023,706,706,706,706,48
SC61,9/18/2023,729,729,729,729,49
SC61,9/19/2023,803,803,803,803,50
SC61,9/20/2023,798,798,798,798,51
SC61,9/21/2023,795,795,795,795,52
SC61,9/22/2023,710,710,710,710,53
SC61,9/23/2023,732,732,732,732,54
SC61,9/24/2023,783,783,783,783,55
SC61,9/25/2023,760,760,760,760,56
SC61,9/26/2023,754,754,754,754,57
SC61,9/27/2023,986,986,986,986,58
SC61,9/28/2023,883,883,883,883,59
SC61,9/29/2023,845,845,845,845,60
SC61,9/30/2023,790,790,790,790,61
SC61,10/1/2023,815,815,815,815,62
SC61,10/2/2023,837,837,837,837,63
SC61,10/3/2023,870,870,870,870,64
SC61,10/4/2023,926,926,926,926,65
SC61,10/5/2023,1006,1006,1006,1006,66
SC61,10/6/2023,1115,1115,1115,1115,67
SC61,10/7/2023,1177,1177,1177,1177,68
SC61,10/8/2023,940,940,940,940,69
SC61,10/9/2023,849,849,849,849,70
SC61,10/10/2023,820,820,820,820,71
SC61,10/11/2023,857,857,857,857,72
SC61,10/12/2023,825,825,825,825,73
SC61,10/13/2023,787,787,787,787,74
SC61,10/14/2023,720,720,720,720,75
SC61,10/15/2023,810,810,810,810,76
SC61,10/16/2023,861,861,861,861,77
SC61,10/17/2023,870,870,870,870,78
SC61,10/18/2023,701,701,701,701,79
SC61,10/19/2023,911,911,911,911,80
SC61,10/20/2023,749,749,749,749,81
SC61,10/21/2023,678,678,678,678,82
SC61,10/22/2023,726,726,726,726,83
SC61,10/23/2023,759,759,759,759,84
SC61,10/24/2023,848,848,848,848,85
SC61,10/25/2023,828,828,828,828,86
SC61,10/26/2023,832,832,832,832,87
SC61,10/27/2023,768,768,768,768,88
SC61,10/28/2023,761,761,761,761,89
SC61,10/29/2023,739,739,739,739,90
SC61,10/30/2023,1289,1289,1289,1289,91
SC61,10/31/2023,2336,2336,2336,2336,92
SC61,11/1/2023,3099,3099,3099,3099,93
SC61,11/2/2023,1577,1577,1577,1577,94
SC61,11/3/2023,1591,1591,1591,1591,95
SC61,11/4/2023,1347,1347,1347,1347,96
SC61,11/5/2023,1262,1262,1262,1262,97
SC61,11/6/2023,1258,1258,1258,1258,98
SC61,11/7/2023,1287,1287,1287,1287,99
SC61,11/8/2023,1286,1286,1286,1286,100
SC61,11/9/2023,1453,1453,1453,1453,101
SC61,11/10/2023,1899,1899,1899,1899,102
SC61,11/11/2023,3203,3203,3203,3203,103
SC61,11/12/2023,2806,2806,2806,2806,104
SC61,11/13/2023,1327,1327,1327,1327,105
SC61,11/14/2023,839,839,839,839,106
SC61,11/15/2023,660,660,660,660,107
SC61,11/16/2023,729,729,729,729,108
SC61,11/17/2023,667,667,667,667,109
SC61,11/18/2023,635,635,635,635,110
SC61,11/19/2023,650,650,650,650,111
SC61,11/20/2023,693,693,693,693,112
SC61,11/21/2023,763,763,763,763,113
SC61,11/22/2023,718,718,718,718,114
SC61,11/23/2023,720,720,720,720,115
SC61,11/24/2023,610,610,610,610,116
SC61,11/25/2023,588,588,588,588,117
SC61,11/26/2023,641,641,641,641,118
SC61,11/27/2023,648,648,648,648,119
SC61,11/28/2023,749,749,749,749,120
SC61,11/29/2023,648,648,648,648,121
SC61,11/30/2023,644,644,644,644,122
SC63,8/1/2023,1663,,,,1
SC63,8/2/2023,1734,1734,1734,1734,2
SC63,8/3/2023,1796,1796,1796,1796,3
SC63,8/4/2023,1741,1741,1741,1741,4
SC63,8/5/2023,1719,1719,1719,1719,5
SC63,8/6/2023,1790,1790,1790,1790,6
SC63,8/7/2023,1812,1812,1812,1812,7
SC63,8/8/2023,1948,1948,1948,1948,8
SC63,8/9/2023,2164,2164,2164,2164,9
SC63,8/10/2023,1844,1844,1844,1844,10
SC63,8/11/2023,1637,1637,1637,1637,11
SC63,8/12/2023,1435,1435,1435,1435,12
SC63,8/13/2023,1575,1575,1575,1575,13
SC63,8/14/2023,1811,1811,1811,1811,14
SC63,8/15/2023,2025,2025,2025,2025,15
SC63,8/16/2023,2430,2430,2430,2430,16
SC63,8/17/2023,2075,2075,2075,2075,17
SC63,8/18/2023,2118,2118,2118,2118,18
SC63,8/19/2023,2053,2053,2053,2053,19
SC63,8/20/2023,2287,2287,2287,2287,20
SC63,8/21/2023,2385,2385,2385,2385,21
SC63,8/22/2023,2647,2647,2647,2647,22
SC63,8/23/2023,2346,2346,2346,2346,23
SC63,8/24/2023,3032,3032,3032,3032,24
SC63,8/25/2023,2889,2889,2889,2889,25
SC63,8/26/2023,3376,3376,3376,3376,26
SC63,8/27/2023,2548,2548,2548,2548,27
SC63,8/28/2023,2286,2286,2286,2286,28
SC63,8/29/2023,2201,2201,2201,2201,29
SC63,8/30/2023,2493,2493,2493,2493,30
SC63,8/31/2023,2911,2911,2911,2911,31
SC63,9/1/2023,2347,2347,2347,2347,32
SC63,9/2/2023,2130,2130,2130,2130,33
SC63,9/3/2023,2227,2227,2227,2227,34
SC63,9/4/2023,2145,2145,2145,2145,35
SC63,9/5/2023,2095,2095,2095,2095,36
SC63,9/6/2023,1961,1961,1961,1961,37
SC63,9/7/2023,2049,2049,2049,2049,38
SC63,9/8/2023,2506,2506,2506,2506,39
SC63,9/9/2023,2316,2316,2316,2316,40
SC63,9/10/2023,2200,2200,2200,2200,41
SC63,9/11/2023,2224,2224,2224,2224,42
SC63,9/12/2023,2244,2244,2244,2244,43
SC63,9/13/2023,2233,2233,2233,2233,44
SC63,9/14/2023,2243,2243,2243,2243,45
SC63,9/15/2023,2091,2091,2091,2091,46
SC63,9/16/2023,2096,2096,2096,2096,47
SC63,9/17/2023,2181,2181,2181,2181,48
SC63,9/18/2023,2332,2332,2332,2332,49
SC63,9/19/2023,2255,2255,2255,2255,50
SC63,9/20/2023,2198,2198,2198,2198,51
SC63,9/21/2023,2208,2208,2208,2208,52
SC63,9/22/2023,2025,2025,2025,2025,53
SC63,9/23/2023,1961,1961,1961,1961,54
SC63,9/24/2023,1908,1908,1908,1908,55
SC63,9/25/2023,2041,2041,2041,2041,56
SC63,9/26/2023,1858,1858,1858,1858,57
SC63,9/27/2023,1752,1752,1752,1752,58
SC63,9/28/2023,1571,1571,1571,1571,59
SC63,9/29/2023,1533,1533,1533,1533,60
SC63,9/30/2023,1541,1541,1541,1541,61
SC63,10/1/2023,1630,1630,1630,1630,62
SC63,10/2/2023,1659,1659,1659,1659,63
SC63,10/3/2023,1585,1585,1585,1585,64
SC63,10/4/2023,1729,1729,1729,1729,65
SC63,10/5/2023,1852,1852,1852,1852,66
SC63,10/6/2023,2055,2055,2055,2055,67
SC63,10/7/2023,2248,2248,2248,2248,68
SC63,10/8/2023,2184,2184,2184,2184,69
SC63,10/9/2023,2087,2087,2087,2087,70
SC63,10/10/2023,2056,2056,2056,2056,71
SC63,10/11/2023,2014,2014,2014,2014,72
SC63,10/12/2023,2173,2173,2173,2173,73
SC63,10/13/2023,2391,2391,2391,2391,74
SC63,10/14/2023,1957,1957,1957,1957,75
SC63,10/15/2023,1633,1633,1633,1633,76
SC63,10/16/2023,2370,2370,2370,2370,77
SC63,10/17/2023,2215,2215,2215,2215,78
SC63,10/18/2023,2146,2146,2146,2146,79
SC63,10/19/2023,2033,2033,2033,2033,80
SC63,10/20/2023,2059,2059,2059,2059,81
SC63,10/21/2023,2183,2183,2183,2183,82
SC63,10/22/2023,2013,2013,2013,2013,83
SC63,10/23/2023,2235,2235,2235,2235,84
SC63,10/24/2023,7504,7504,7504,7504,85
SC63,10/25/2023,6309,6309,6309,6309,86
SC63,10/26/2023,4368,4368,4368,4368,87
SC63,10/27/2023,4191,4191,4191,4191,88
SC63,10/28/2023,3956,3956,3956,3956,89
SC63,10/29/2023,3863,3863,3863,3863,90
SC63,10/30/2023,3928,3928,3928,3928,91
SC63,10/31/2023,5107,5107,5107,5107,92
SC63,11/1/2023,11952,11952,11952,11952,93
SC63,11/2/2023,6833,6833,6833,6833,94
SC63,11/3/2023,4504,4504,4504,4504,95
SC63,11/4/2023,4510,4510,4510,4510,96
SC63,11/5/2023,4606,4606,4606,4606,97
SC63,11/6/2023,3879,3879,3879,3879,98
SC63,11/7/2023,3759,3759,3759,3759,99
SC63,11/8/2023,4288,4288,4288,4288,100
SC63,11/9/2023,4161,4161,4161,4161,101
SC63,11/10/2023,5324,5324,5324,5324,102
SC63,11/11/2023,13382,13382,13382,13382,103
SC63,11/12/2023,8231,8231,8231,8231,104
SC63,11/13/2023,2638,2638,2638,2638,105
SC63,11/14/2023,2015,2015,2015,2015,106
SC63,11/15/2023,1723,1723,1723,1723,107
SC63,11/16/2023,1973,1973,1973,1973,108
SC63,11/17/2023,2167,2167,2167,2167,109
SC63,11/18/2023,1671,1671,1671,1671,110
SC63,11/19/2023,1852,1852,1852,1852,111
SC63,11/20/2023,2095,2095,2095,2095,112
SC63,11/21/2023,1899,1899,1899,1899,113
SC63,11/22/2023,1849,1849,1849,1849,114
SC63,11/23/2023,2159,2159,2159,2159,115
SC63,11/24/2023,2209,2209,2209,2209,116
SC63,11/25/2023,1706,1706,1706,1706,117
SC63,11/26/2023,1702,1702,1702,1702,118
SC63,11/27/2023,1950,1950,1950,1950,119
SC63,11/28/2023,2197,2197,2197,2197,120
SC63,11/29/2023,2561,2561,2561,2561,121
SC63,11/30/2023,3270,3270,3270,3270,122
SC66,8/1/2023,988,,,,1
SC66,8/2/2023,979,979,979,979,2
SC66,8/3/2023,822,822,822,822,3
SC66,8/4/2023,789,789,789,789,4
SC66,8/5/2023,737,737,737,737,5
SC66,8/6/2023,733,733,733,733,6
SC66,8/7/2023,775,775,775,775,7
SC66,8/8/2023,759,759,759,759,8
SC66,8/9/2023,1145,1145,1145,1145,9
SC66,8/10/2023,826,826,826,826,10
SC66,8/11/2023,781,781,781,781,11
SC66,8/12/2023,796,796,796,796,12
SC66,8/13/2023,762,762,762,762,13
SC66,8/14/2023,842,842,842,842,14
SC66,8/15/2023,881,881,881,881,15
SC66,8/16/2023,970,970,970,970,16
SC66,8/17/2023,923,923,923,923,17
SC66,8/18/2023,938,938,938,938,18
SC66,8/19/2023,947,947,947,947,19
SC66,8/20/2023,953,953,953,953,20
SC66,8/21/2023,1238,1238,1238,1238,21
SC66,8/22/2023,1121,1121,1121,1121,22
SC66,8/23/2023,900,900,900,900,23
SC66,8/24/2023,869,869,869,869,24
SC66,8/25/2023,864,864,864,864,25
SC66,8/26/2023,874,874,874,874,26
SC66,8/27/2023,941,941,941,941,27
SC66,8/28/2023,1028,1028,1028,1028,28
SC66,8/29/2023,963,963,963,963,29
SC66,8/30/2023,1008,1008,1008,1008,30
SC66,8/31/2023,975,975,975,975,31
SC66,9/1/2023,1402,1402,1402,1402,32
SC66,9/2/2023,1038,1038,1038,1038,33
SC66,9/3/2023,941,941,941,941,34
SC66,9/4/2023,1009,1009,1009,1009,35
SC66,9/5/2023,955,955,955,955,36
SC66,9/6/2023,980,980,980,980,37
SC66,9/7/2023,949,949,949,949,38
SC66,9/8/2023,860,860,860,860,39
SC66,9/9/2023,1591,1591,1591,1591,40
SC66,9/10/2023,957,957,957,957,41
SC66,9/11/2023,988,988,988,988,42
SC66,9/12/2023,962,962,962,962,43
SC66,9/13/2023,942,942,942,942,44
SC66,9/14/2023,986,986,986,986,45
SC66,9/15/2023,803,803,803,803,46
SC66,9/16/2023,863,863,863,863,47
SC66,9/17/2023,900,900,900,900,48
SC66,9/18/2023,950,950,950,950,49
SC66,9/19/2023,879,879,879,879,50
SC66,9/20/2023,907,907,907,907,51
SC66,9/21/2023,896,896,896,896,52
SC66,9/22/2023,834,834,834,834,53
SC66,9/23/2023,873,873,873,873,54
SC66,9/24/2023,932,932,932,932,55
SC66,9/25/2023,1035,1035,1035,1035,56
SC66,9/26/2023,961,961,961,961,57
SC66,9/27/2023,846,846,846,846,58
SC66,9/28/2023,743,743,743,743,59
SC66,9/29/2023,772,772,772,772,60
SC66,9/30/2023,804,804,804,804,61
SC66,10/1/2023,852,852,852,852,62
SC66,10/2/2023,761,761,761,761,63
SC66,10/3/2023,794,794,794,794,64
SC66,10/4/2023,822,822,822,822,65
SC66,10/5/2023,706,706,706,706,66
SC66,10/6/2023,717,717,717,717,67
SC66,10/7/2023,788,788,788,788,68
SC66,10/8/2023,722,722,722,722,69
SC66,10/9/2023,704,704,704,704,70
SC66,10/10/2023,686,686,686,686,71
SC66,10/11/2023,711,711,711,711,72
SC66,10/12/2023,688,688,688,688,73
SC66,10/13/2023,643,643,643,643,74
SC66,10/14/2023,668,668,668,668,75
SC66,10/15/2023,658,658,658,658,76
SC66,10/16/2023,671,671,671,671,77
SC66,10/17/2023,672,672,672,672,78
SC66,10/18/2023,670,670,670,670,79
SC66,10/19/2023,631,631,631,631,80
SC66,10/20/2023,620,620,620,620,81
SC66,10/21/2023,619,619,619,619,82
SC66,10/22/2023,586,586,586,586,83
SC66,10/23/2023,625,625,625,625,84
SC66,10/24/2023,1093,1093,1093,1093,85
SC66,10/25/2023,836,836,836,836,86
SC66,10/26/2023,774,774,774,774,87
SC66,10/27/2023,714,714,714,714,88
SC66,10/28/2023,708,708,708,708,89
SC66,10/29/2023,703,703,703,703,90
SC66,10/30/2023,740,740,740,740,91
SC66,10/31/2023,644,644,644,644,92
SC66,11/1/2023,1480,1480,1480,1480,93
SC66,11/2/2023,848,848,848,848,94
SC66,11/3/2023,751,751,751,751,95
SC66,11/4/2023,724,724,724,724,96
SC66,11/5/2023,686,686,686,686,97
SC66,11/6/2023,735,735,735,735,98
SC66,11/7/2023,763,763,763,763,99
SC66,11/8/2023,769,769,769,769,100
SC66,11/9/2023,784,784,784,784,101
SC66,11/10/2023,730,730,730,730,102
SC66,11/11/2023,1860,1860,1860,1860,103
SC66,11/12/2023,1258,1258,1258,1258,104
SC66,11/13/2023,812,812,812,812,105
SC66,11/14/2023,708,708,708,708,106
SC66,11/15/2023,709,709,709,709,107
SC66,11/16/2023,713,713,713,713,108
SC66,11/17/2023,710,710,710,710,109
SC66,11/18/2023,723,723,723,723,110
SC66,11/19/2023,713,713,713,713,111
SC66,11/20/2023,729,729,729,729,112
SC66,11/21/2023,719,719,719,719,113
SC66,11/22/2023,682,682,682,682,114
SC66,11/23/2023,700,700,700,700,115
SC66,11/24/2023,686,686,686,686,116
SC66,11/25/2023,707,707,707,707,117
SC66,11/26/2023,678,678,678,678,118
SC66,11/27/2023,730,730,730,730,119
SC66,11/28/2023,709,709,709,709,120
SC66,11/29/2023,760,760,760,760,121
SC66,11/30/2023,758,758,758,758,122
SC68,8/1/2023,1018,,,,1
SC68,8/2/2023,1040,1040,1040,1040,2
SC68,8/3/2023,1059,1059,1059,1059,3
SC68,8/4/2023,1003,1003,1003,1003,4
SC68,8/5/2023,1048,1048,1048,1048,5
SC68,8/6/2023,1076,1076,1076,1076,6
SC68,8/7/2023,1067,1067,1067,1067,7
SC68,8/8/2023,1121,1121,1121,1121,8
SC68,8/9/2023,1189,1189,1189,1189,9
SC68,8/10/2023,1132,1132,1132,1132,10
SC68,8/11/2023,1030,1030,1030,1030,11
SC68,8/12/2023,982,982,982,982,12
SC68,8/13/2023,1012,1012,1012,1012,13
SC68,8/14/2023,1121,1121,1121,1121,14
SC68,8/15/2023,1146,1146,1146,1146,15
SC68,8/16/2023,1111,1111,1111,1111,16
SC68,8/17/2023,1405,1405,1405,1405,17
SC68,8/18/2023,1083,1083,1083,1083,18
SC68,8/19/2023,1134,1134,1134,1134,19
SC68,8/20/2023,1161,1161,1161,1161,20
SC68,8/21/2023,1225,1225,1225,1225,21
SC68,8/22/2023,1131,1131,1131,1131,22
SC68,8/23/2023,1176,1176,1176,1176,23
SC68,8/24/2023,1241,1241,1241,1241,24
SC68,8/25/2023,1213,1213,1213,1213,25
SC68,8/26/2023,1154,1154,1154,1154,26
SC68,8/27/2023,1197,1197,1197,1197,27
SC68,8/28/2023,1241,1241,1241,1241,28
SC68,8/29/2023,1228,1228,1228,1228,29
SC68,8/30/2023,1188,1188,1188,1188,30
SC68,8/31/2023,1174,1174,1174,1174,31
SC68,9/1/2023,1194,1194,1194,1194,32
SC68,9/2/2023,1237,1237,1237,1237,33
SC68,9/3/2023,1266,1266,1266,1266,34
SC68,9/4/2023,1291,1291,1291,1291,35
SC68,9/5/2023,1333,1333,1333,1333,36
SC68,9/6/2023,1373,1373,1373,1373,37
SC68,9/7/2023,1350,1350,1350,1350,38
SC68,9/8/2023,1346,1346,1346,1346,39
SC68,9/9/2023,1447,1447,1447,1447,40
SC68,9/10/2023,1318,1318,1318,1318,41
SC68,9/11/2023,1376,1376,1376,1376,42
SC68,9/12/2023,1463,1463,1463,1463,43
SC68,9/13/2023,1355,1355,1355,1355,44
SC68,9/14/2023,1318,1318,1318,1318,45
SC68,9/15/2023,1270,1270,1270,1270,46
SC68,9/16/2023,1254,1254,1254,1254,47
SC68,9/17/2023,1351,1351,1351,1351,48
SC68,9/18/2023,1287,1287,1287,1287,49
SC68,9/19/2023,1139,1139,1139,1139,50
SC68,9/20/2023,1106,1106,1106,1106,51
SC68,9/21/2023,1180,1180,1180,1180,52
SC68,9/22/2023,1066,1066,1066,1066,53
SC68,9/23/2023,1081,1081,1081,1081,54
SC68,9/24/2023,1073,1073,1073,1073,55
SC68,9/25/2023,1181,1181,1181,1181,56
SC68,9/26/2023,1155,1155,1155,1155,57
SC68,9/27/2023,1077,1077,1077,1077,58
SC68,9/28/2023,943,943,943,943,59
SC68,9/29/2023,912,912,912,912,60
SC68,9/30/2023,917,917,917,917,61
SC68,10/1/2023,854,854,854,854,62
SC68,10/2/2023,890,890,890,890,63
SC68,10/3/2023,980,980,980,980,64
SC68,10/4/2023,1032,1032,1032,1032,65
SC68,10/5/2023,1144,1144,1144,1144,66
SC68,10/6/2023,1208,1208,1208,1208,67
SC68,10/7/2023,1241,1241,1241,1241,68
SC68,10/8/2023,1205,1205,1205,1205,69
SC68,10/9/2023,1179,1179,1179,1179,70
SC68,10/10/2023,1236,1236,1236,1236,71
SC68,10/11/2023,1424,1424,1424,1424,72
SC68,10/12/2023,1351,1351,1351,1351,73
SC68,10/13/2023,1257,1257,1257,1257,74
SC68,10/14/2023,1417,1417,1417,1417,75
SC68,10/15/2023,1304,1304,1304,1304,76
SC68,10/16/2023,1378,1378,1378,1378,77
SC68,10/17/2023,1405,1405,1405,1405,78
SC68,10/18/2023,1356,1356,1356,1356,79
SC68,10/19/2023,1291,1291,1291,1291,80
SC68,10/20/2023,1274,1274,1274,1274,81
SC68,10/21/2023,1152,1152,1152,1152,82
SC68,10/22/2023,1244,1244,1244,1244,83
SC68,10/23/2023,1713,1713,1713,1713,84
SC68,10/24/2023,2669,2669,2669,2669,85
SC68,10/25/2023,1932,1932,1932,1932,86
SC68,10/26/2023,1507,1507,1507,1507,87
SC68,10/27/2023,1491,1491,1491,1491,88
SC68,10/28/2023,1550,1550,1550,1550,89
SC68,10/29/2023,1416,1416,1416,1416,90
SC68,10/30/2023,1556,1556,1556,1556,91
SC68,10/31/2023,2172,2172,2172,2172,92
SC68,11/1/2023,3843,3843,3843,3843,93
SC68,11/2/2023,2227,2227,2227,2227,94
SC68,11/3/2023,1903,1903,1903,1903,95
SC68,11/4/2023,2155,2155,2155,2155,96
SC68,11/5/2023,1610,1610,1610,1610,97
SC68,11/6/2023,1504,1504,1504,1504,98
SC68,11/7/2023,1668,1668,1668,1668,99
SC68,11/8/2023,1538,1538,1538,1538,100
SC68,11/9/2023,1285,1285,1285,1285,101
SC68,11/10/2023,2470,2470,2470,2470,102
SC68,11/11/2023,4083,4083,4083,4083,103
SC68,11/12/2023,2297,2297,2297,2297,104
SC68,11/13/2023,1451,1451,1451,1451,105
SC68,11/14/2023,1401,1401,1401,1401,106
SC68,11/15/2023,1206,1206,1206,1206,107
SC68,11/16/2023,1266,1266,1266,1266,108
SC68,11/17/2023,1214,1214,1214,1214,109
SC68,11/18/2023,1218,1218,1218,1218,110
SC68,11/19/2023,1377,1377,1377,1377,111
SC68,11/20/2023,1774,1774,1774,1774,112
SC68,11/21/2023,1395,1395,1395,1395,113
SC68,11/22/2023,1378,1378,1378,1378,114
SC68,11/23/2023,1537,1537,1537,1537,115
SC68,11/24/2023,1435,1435,1435,1435,116
SC68,11/25/2023,1325,1325,1325,1325,117
SC68,11/26/2023,1471,1471,1471,1471,118
SC68,11/27/2023,1567,1567,1567,1567,119
SC68,11/28/2023,1510,1510,1510,1510,120
SC68,11/29/2023,1474,1474,1474,1474,121
SC68,11/30/2023,1448,1448,1448,1448,122
SC07,8/1/2023,34322,,,,1
SC07,8/2/2023,35100,35100,35100,35100,2
SC07,8/3/2023,34377,34377,34377,34377,3
SC07,8/4/2023,33522,33522,33522,33522,4
SC07,8/5/2023,34450,34450,34450,34450,5
SC07,8/6/2023,32235,32235,32235,32235,6
SC07,8/7/2023,32229,32229,32229,32229,7
SC07,8/8/2023,32181,32181,32181,32181,8
SC07,8/9/2023,34860,34860,34860,34860,9
SC07,8/10/2023,34847,34847,34847,34847,10
SC07,8/11/2023,32799,32799,32799,32799,11
SC07,8/12/2023,34789,34789,34789,34789,12
